Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.6325922411663,39.2138927756731,39.7975122600416,40.3843399260161,40.9739127227244,41.5662155428041,42.1612373131913,42.7593900572731,43.3598096505447,43.9629138276265,44.5760294474077,45.1988552239167,45.8314595763886,46.4730952162018,47.1234151576749,47.7824336445913,48.4497546132228,49.1249663684435,49.8080066638708,50.4980643454126,51.1953778058648,51.8991010387331,51.9951525151374,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.7491208421222,96.062891345866,96.3584619844032,96.6106866646012,96.8614230083117,97.1101191966706,97.3573221347286,97.602715506187,97.8465856667141,98.0886728560827,98.3290115514448,98.5678197749082,98.804914353575,99.0403880891887,99.2742482208884,99.5064928801766,99.7371866996943,99.9654459534359,100,100,100,100,99.9999982963226,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.8969610642735,79.2533944100334,80.4400534180013,81.5969254609016,82.7229101344337,83.8157983145536,84.8656287015905,85.8774230526273,86.8568300680798,87.8020666993308,88.7139650125555,89.5812134561724,90.4108956703725,91.2079079481676,91.9731192427815,92.7063422881616,93.4078793193365,94.0773253482316,94.7135009826134,95.3173719016687,95.8903136606767,96.6944491607209,97.6469295532532,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.9600501288055,92.2691173355502,92.5729955519748,92.8717379215959,93.1651930443208,93.4534280310835,93.7365220800179,94.014341189398,94.2871908166194,94.555130092227,94.8180493749797,95.0760498001745,95.3293842263037,95.5779768800422,95.821895841302,96.0614092543758,96.2965922555706,96.5273645492207,96.739501221738,96.8925246726353,97.0410236613368,97.3938172969202,97.5377603878354,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.9479272603879,90.8413592153922,90.0056399286359,89.171600346343,88.3392638096421,87.5090844921955,86.6815099521752,85.8569961968811,85.0359214715664,84.2187523114491,83.405978062016,82.5978775221597,81.7949137164735,80.9975676784484,80.2060315486897,80.1319987781875,80.1488513169666,80.1675169934689,80.1879872186634,80.2105014769868,..,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.5599290974999,37.5302771813177,37.4915911237134,37.4438330895772,37.386960666757,37.3229285473962,37.2526545744487,37.1760567323265,37.0920627877911,37.0015774870099,36.9035407166746,36.7988406005702,36.6864278096926,36.5662249259828,36.4386349050569,36.3030975519295,36.1595332439638,36.0073989665336,35.847085558278,35.678057309253,35.5002372686537,35.3130969880591,35.1165665799026,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.1558732950325,57.4633268356124,57.9533597334294,58.4413266271749,59.5097243830066,60.5769397308556,61.6425661631839,62.7068121458873,63.7703887855653,64.8327577829855,65.8939089725679,66.9521763941775,68.0075710023272,69.0595370271782,70.1070424458081,71.1495835987263,72.1866570049193,73.2177601533073,73.406815881715,73.5958698078761,73.7845109785203,73.972326863006,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.4644859668649,94.9068629158445,95.3307081825732,95.7362071019001,96.1233820197563,96.4921818938613,96.8432839776983,97.1768756785301,97.4934661058073,97.7930308434146,98.0541345560176,98.2983162995522,98.560150584186,98.8067821772786,99.0392479916441,99.2586047982486,99.4658056341647,99.6617657734972,99.7844180058545,99.7975293659545,99.8105365712776,99.8118690160849,99.8131289122224,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.6328654119712,70.7542299686215,70.8735531188732,70.9904699748775,71.1053199610773,71.217059799243,71.326376049963,71.4332608666322,71.5377104551999,71.6390606663563,71.7379636235924,71.8344159722769,71.928094480601,72.0190003098845,72.1071370058076,72.1952372438825,72.2826047701817,72.3694658949988,72.4557428748714,72.541058171011,72.6253447367345,72.738267015564,72.8509256505983,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.6494084688423,98.6556186910646,98.6604882204456,98.6653891097357,98.6702624334108,98.675132965539,98.6800083674408,98.6848785750542,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.7215961948775,91.8814444562861,92.0383543686758,92.181103098938,92.3108240096068,92.4415137233702,92.5712507526727,92.7000365634027,92.827847997466,92.954565201603,93.080334807091,93.2051308266797,93.3289737767197,93.4470309691531,93.5635722640959,93.680024663775,93.7961867219836,93.9131798142808,94.0307223325193,94.1484823370466,94.2662790670481,94.5575987390206,94.6527039156214,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.6852087388099,98.7477120548644,98.8102153709188,98.8727186869733,98.9352220030277,98.9977253190822,99.0602286351366,99.1227319511911,99.1852352672455,99.2477385833,99.3102418993544,99.3727452154089,99.4352485314633,99.4977518475178,99.4977518475178,99.4977518475178,99.4977518475178,99.4977518475178,..,..,..,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8893890513179,99.8893195547174,99.8893600206594,99.8815427738961,99.87373901707,99.8659436901861,99.8581592027536,99.8503882351774,99.8426288416274,99.8348860329783,99.8271484477565,99.8194224153679,99.8117166379647,99.8039948994153,99.7962635128942,99.7885226504475,99.7807592223867,99.772986625002,99.7651834346312,99.7651923631792,99.7651721581168,99.7651324768156,99.7650627352206,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8061242632048,99.8058281701324,99.8113947196304,99.8169768378774,99.8225809403984,99.8282004771013,99.8338407530519,99.8394987580009,99.8451804477981,99.8508809210618,99.8565979650639,99.8623365893999,99.8681822613728,99.8741097401901,99.8800124959238,99.8800959139295,99.8801723996148,99.8802604430032,99.8803584517819,99.8804688935076,99.8805882608907,99.8807192964404,99.8808566286988,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.9999994057231,99.9999997358549,100,99.9999973759776,99.9999988459236,99.9999975389743,100,100,100,99.9999960594349,99.9999977832783,99.9999998423774,99.9999953621224,99.9999969186137,99.9999981075887,100,99.9999966973667,99.9999999404253,100,100,99.9999967060358,99.9999998331871,100,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.4481658444559,75.4630899656442,75.4784679935487,75.4942853592069,75.5105548429446,75.5269644878306,75.5441214032279,75.5617207584813,75.5797689458878,75.5979440556317,75.6198067136345,75.6454983860587,75.6748317959716,75.7082796157219,75.7452990400743,75.787045749845,75.8326297601131,75.8825219011635,75.9368501070513,75.9957463626693,76.0499221845238,76.1070470332222,76.1671170797547,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.8314189861825,93.9536679921043,94.0759169980261,94.1981660039479,94.3204150098697,94.4426640157915,94.5649130217133,94.6871620276351,94.8094110335569,94.9316600394787,95.0539090454005,95.1761580513223,95.2984070572441,95.4206560631659,95.4206560631659,95.4206560631659,95.4206560631659,95.4206560631659,..,..,..,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.7924722514787,91.1178324253381,91.435646539085,91.8077852060939,92.1921556677702,92.560501429008,92.913697850273,93.2516903933828,93.5748270114348,93.8825382524856,94.1760683245957,94.4444256486131,94.6933128036424,94.9309985562416,95.1580058945339,95.3747469801697,95.5814520794296,95.778187449797,95.9642010802929,96.1401141515674,96.3065793359028,96.7046144512381,96.7545243422804,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.3261564703058,80.8820318817808,81.4491375113078,82.0163830435636,82.5802744674742,83.1050212061457,83.6544313500888,84.199290373133,84.7408319935232,85.2734585976578,85.803301194907,86.3276054954696,86.8449094217766,87.3586533333941,87.8721529279756,88.490410503778,88.9921970457558,89.3540315064035,89.8484555035754,90.3350203195399,90.8007028508706,91.2676640624519,91.6795243004828,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.2958213281271,80.7348240957543,82.0809255149568,83.0040805454782,83.9047557206773,84.7830481121824,85.6332304957544,86.4613866947153,87.269457133744,88.0536260725942,88.813687940502,89.5418781728652,90.2460745934385,90.9293180368421,91.5934773452404,92.2370345868254,92.8612447789157,93.4624430414994,94.0544428068347,94.6258710691177,95.158684098044,95.8208712714395,96.5437698323454,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.6513950545561,79.1366206833255,80.1815011864002,81.2178853561941,82.2287283242663,83.2114324113335,84.1593724919936,85.0782925898938,85.9735035659223,86.8434024428373,87.6864332683738,88.494819687959,89.2765323916357,90.0345138778761,90.769368542623,91.4809549208187,92.1707669590419,92.8350545173424,93.4879695139804,94.1173347167247,94.7042930338232,95.4350925876169,96.2330633326035,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.3825540773153,78.8749456512206,79.9343991526453,80.9847568108872,82.0096917899753,83.0102217061404,83.9755670316414,84.9114928140608,85.8233432326382,86.7094123738995,87.5681765510884,88.391818343807,89.1883706930969,89.960700846612,90.7094358670772,91.4344712385657,92.137358895293,92.8143128045114,93.4796369114764,94.1210332882678,94.7149817236682,95.4545673032467,96.2621792816693,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.307372343955,83.0397753678423,83.7853304814912,84.5049724237034,85.2242831812291,85.9430527454143,86.661280805982,87.3793619728247,88.0969010489875,88.8138907242714,89.5305233009271,90.2407039603204,90.9465125066669,91.6523257841324,92.3579685609702,93.0637815799392,93.7694147343323,94.3131376557692,94.6622656055683,95.0112246263964,95.3597647097715,95.6779995112767,95.7033432314017,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.2428696788173,98.2736396834303,98.3043525753378,98.335021524034,98.365643197958,98.3962203294697,98.426743408475,98.4565570321653,98.4859930462561,98.5154718531203,98.5449648922307,98.574504181642,98.6036168042443,98.6328142113716,98.6620775238515,98.6914116257754,98.7208232501016,98.7505737560033,98.7558675337883,98.7614152226307,98.7671898041778,98.7679087029408,98.76885789947,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.6360268784025,78.8357152170907,80.0285290995464,81.2157868750133,82.3977563954932,83.5728135392811,84.74156283604,85.9168220429352,87.1619584784562,88.3843344376465,89.5841918914407,90.7614868095957,91.9155629608669,93.0459632736078,94.1529283986877,95.236218443692,96.2074761001858,96.8050128885534,97.3822109325189,97.8203480942147,98.0305089627303,98.1944683010115,98.5931599892378,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.0981422023709,51.7904428199064,52.5419955641362,53.3504179262998,54.2150291513885,55.1317211538696,56.1005772869023,57.1185695757547,58.183796416463,59.291794552573,60.4413645239922,61.6296107592161,62.8538882126968,63.6715134756131,63.9264743902707,64.178599499821,64.4255194323934,64.6658188081877,..,..,..,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.8142131635351,47.1204254367107,47.440924376313,47.7752200043611,48.1234179210885,48.4844084006916,48.8594940550192,49.24695322535,49.6487021973559,49.810322427133,49.9773803285471,50.1505279457527,50.3291729374741,50.7051291303828,51.0835649326091,51.4650911306671,51.84971602427,..,..,..,..,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.3621551958531,97.523173119615,97.6852897163375,97.8484501498915,98.0127184478021,98.1780911832145,98.344536613704,98.5120963651077,98.6807683659568,98.8505580234212,99.0214415324715,99.1934474893278,99.3681632506101,99.5437917222656,99.7181271894266,99.8911870771644,99.915239179191,99.9391483256029,99.9631593750796,99.9872873090016,99.9999977228497,99.9999991547783,100,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.4105715325038,54.2574981440142,55.0998409942203,55.9375462219659,56.7697315469993,57.5976119971747,58.4203102022392,59.2567740613856,60.2061843024601,61.1476109828719,62.0811041747319,63.0070945325043,63.8977283648777,64.7811557082718,65.6570323901846,66.5257676585086,67.3899527040365,68.4020075228117,69.4145908926813,70.4275345963468,71.4406737893323,72.4538444889094,73.4672019213958,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.6823027003951,20.2320410406542,21.77133078604,23.2981637789492,24.8131815247792,26.3163660068506,27.8082946441902,29.2977073978485,30.8752129693809,32.4383798883198,33.98875142441,35.5250490303748,37.0481962437743,38.548228349882,40.034664721558,41.506855299013,42.9651586197148,44.4084974167704,45.8381608718736,47.2539785569372,48.6553476821695,50.0425628235297,51.5129596643217,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.6617370294734,99.67354658947,99.6851917733059,99.6966873788709,99.7081768066452,99.7198586538932,99.7310947371036,99.7416719248353,99.7658553273278,99.7811137294026,99.7980537105258,99.8142754307335,99.8289815618597,99.8374623149598,99.8476991767718,99.8523998372457,99.8563012803777,99.8599622165263,99.8631482626989,99.8634031827017,99.8637215008295,99.8638623136496,99.863764601745,..
